id,text,label
657,"Oh, in summertime, you mean?",Life after removal and during the incarceration
658,"Well, on a typical school day.",Life after removal and during the incarceration
659,What was your mom doing?,Life after removal and during the incarceration
660,"She was a waitress in one of the dining rooms, Block 39, where we lived.",Life after removal and during the incarceration
661,"And when she wasn't waitressing, how else did she use her time?",Life after removal and during the incarceration
662,I don't know.,Life after removal and during the incarceration
663,Did she participate in crafts?,Life after removal and during the incarceration
664,"I'm sure she did, but I didn't keep track of... I was too busy with my own activities to note what she did.",Life after removal and during the incarceration
665,"How about your sister Minnie, what was going on with her?",Life after removal and during the incarceration
666,"She was, had already started college, so when she went to Minidoka, she had already finished high school. So school was not an option there. But after a while, we found out that there was a, federal government had a student nurse program where the girls could go to college for four years, get a nursing degree, and then pay for their college education by serving four years in the army or navy nurse corps. So my sister decided to take advantage of that, so she signed up for nursing school and she went to Madison, Wisconsin, University of Wisconsin school of nursing. And so she spent all of her four years there, from '42 to '46.",Life after removal and during the incarceration
667,How did your family keep in contact with your dad? Were you able to? Because he was somewhere else.,Life after removal and during the incarceration
668,"Yes, he was... from the Multnomah County jail, he was transferred to Missoula, Montana, to a camp there for the Japanese internees. And then from there was transferred to New Mexico, then stayed at a camp down there. But we were allowed to write letters and correspond with him.",Life after removal and during the incarceration#Returning of Japanese American after WWII
669,Did he say anything about his camp life or what it was like for him?,Life after removal and during the incarceration
670,"No. I think the only thing I can remember is that he was given the option to, if he wanted to, he and the family, could move back to Japan instead of staying here. And we turned that option down right away and said, no, we did not want to go to Japan. So that was not something that we considered doing.",Life after removal and during the incarceration#Returning of Japanese American after WWII
671,"And how long was your dad away from you? All through your internment at Minidoka, or did he get to join you at Minidoka?",Life after removal and during the incarceration
672,"Well, I left Minidoka in November of '43. I graduated in June, spent the summer working in farms around Idaho, and then left in November. So he was not there at all during the time that I was in camp, so he came back after I had gone.",Life after removal and during the incarceration
673,So he did come to Minidoka?,Life after removal and during the incarceration
674,"Yes, he did, I don't know exactly what year.",Life after removal and during the incarceration
675,"And then when you returned home, you came back home. You didn't have a home to come to because your rental home wasn't available to you anymore. Where did the family go then?",Life after removal and during the incarceration
676,"When I did not come back with them, they came back separately, but they went to Vanport, and they lived in Vanport, which was the federal subsidized housing for this area. Most of the people who lived in Vanport were workers who had come to the Portland/Vancouver area to work in the shipyards, and so they were mostly from the south who came here and lived in Vanport.",Life after removal and during the incarceration
677,"And how did your dad restart his business, his newspaper?",Life after removal and during the incarceration
678,"Well, he tried to find out where his printing press and the type, Japanese type were, because when he came back to this area, they were no longer in the basement of the hotel where my mother had stored things. He had found out then that the federal government had confiscated all the printing presses and the type, and had used them during the war to print propaganda leaflets in the Pacific Theatre. So He had nothing to come back to at all to set up a business again. So the only thing that he could do was set up a Japanese newspaper here on mimeograph paper. And so he had a mimeograph machine, and he wrote all of the articles in Japanese by hand. And so he did all the Japanese part, and Kimi Tambara, he hired Kimi Tambara to do the English part of the newspaper.",Government’s decision to remove ethnic Japanese#Returning of Japanese American after WWII
679,"So his newspaper, from a staff of twenty to thirty people became a staff of two?",Life after removal and during the incarceration
680,Two.,Life after removal and during the incarceration
681,"And what were you doing? You didn't live in Vanport, you moved on?",Life after removal and during the incarceration
682,"No, before I came back from evacuation, from Minidoka in ('43) I went to Chicago in November of ('43), stayed there for a couple months, and then went to college, Southwestern College in Winfield, Kansas, in January of ('44). I went there because it was a Methodist school, and I got exposed to the Methodist church here in camp, in Minidoka. And so I got a Methodist scholarship to go to this Methodist school in Winfield, Kansas, and became baptized as a Methodist there. I turned eighteen in April of '42... no, that would have been '44, I'm sorry. I spent a year in Minidoka going to school, so I turned, in April of '44 I turned eighteen, and I got my draft notice to go in the army. And the war wasn't over yet in '44, so I left Southwestern College at the end of the semester, in May, and went to Salt Lake City to be inducted into the army at Fort Douglas in Salt Lake City. And so then I had my physical exam there, and I flunked it. I was a 4-F, which is not fit for military duty. And I didn't like that designation, so I said, ""Is there anything else you can put me in?"" and they said, ""Well, we can put you in 1-A limited, and as long as the war is going on, you won't be taken because we don't want limited, physically limited people fighting overseas."" So I said, ""Okay, put me in 1-A limited,"" and they did. So they didn't take me in the army, and so I decided to do something else. And so I went to work on the railroad, the SP&S Railroad, which is between Spokane, Portland, and Seattle, was hiring Japanese people to work on the railroad. But we couldn't work in the Portland to Seattle area because that was still an area where Japanese could not be present. So I worked from Spokane to Pasco.",Life after removal and during the incarceration#Returning of Japanese American after WWII
683,"No, before I came back from evacuation, from Minidoka in ('43) I went to Chicago in November of ('43), stayed there for a couple months, and then went to college, Southwestern College in Winfield, Kansas, in January of ('44). I went there because it was a Methodist school, and I got exposed to the Methodist church here in camp, in Minidoka. And so I got a Methodist scholarship to go to this Methodist school in Winfield, Kansas, and became baptized as a Methodist there. I turned eighteen in April of '42... no, that would have been '44, I'm sorry. I spent a year in Minidoka going to school, so I turned, in April of '44 I turned eighteen, and I got my draft notice to go in the army. And the war wasn't over yet in '44, so I left Southwestern College at the end of the semester, in May, and went to Salt Lake City to be inducted into the army at Fort Douglas in Salt Lake City. And so then I had my physical exam there, and I flunked it. I was a 4-F, which is not fit for military duty. And I didn't like that designation, so I said, ""Is there anything else you can put me in?"" and they said, ""Well, we can put you in 1-A limited, and as long as the war is going on, you won't be taken because we don't want limited, physically limited people fighting overseas."" So I said, ""Okay, put me in 1-A limited,"" and they did. So they didn't take me in the army, and so I decided to do something else. And so I went to work on the railroad, the SP&S Railroad, which is between Spokane, Portland, and Seattle, was hiring Japanese people to work on the railroad. But we couldn't work in the Portland to Seattle area because that was still an area where Japanese could not be present. So I worked from Spokane to Pasco.",Life after removal and during the incarceration#Returning of Japanese American after WWII
684,"And then when I left the Forest Grove area and went to Ontario, the draft quota in Ontario was very short. And so their draft board said, ""Well, you're in Ontario, you're being drafted now."" So they drafted me and told me to go to Fort Douglas in Salt Lake City. I figured, well, another 1-A limited, so I'll just go there, take another physical, and come back to the farm. So I went there, and they gave me another physical, and they said, ""You pass. You're 1-A."" I said, ""Well, I was 1-A limited before. How could I be 1-A now?"" And they said, ""Well, your feet aren't as flat as we thought they were, and your eyes are correctable to 20/20, so you're 1-A."" So they took me in the army. And that was in June or July of '46, so they sent me to Aniston, Alabama, Fort McClellan, for my basic training. So I spent the summer there, June, July, August, September, doing basic training work, doing regular marching and rifle toting and stuff to become an infantryman. At the end of the basic training, everybody was going to get their assignments to go someplace, and the caption of our group says, ""Are you interested in going to Officers Candidate School?"" They said, ""You have a year of college, and you sound intelligent, so you're eligible."" I said, ""Oh, okay,"" I thought, sure. I figured that was better than being a rifleman or a foot soldier. So I went to take an exam, and I passed the mental exam, but I flunked the physical exam. And I said, ""What's the matter with my physical exam?"" And they said, ""You've got flat feet and you've got poor eyes."" So those same two things that kept me out of the army before, but let me go back in, now kept me from becoming an officer. And so they assigned me to go to Korea.",Life after removal and during the incarceration#Returning of Japanese American after WWII
685,"so that was September, October of '46. And so I got to Camp Stoneman in California, and got on a ship to go to Korea. Interestingly enough, the ship that we were going to sail over on was a victory ship, and the victory ship had been made in Vancouver, Washington, because that was the kind of ship that the Vancouver shipyards were making for the navy. And so I got on this victory ship, and we set sail for Korea, which was where our entire group was going to go. It took us twenty-six days to get to Korea, which sounds like an awful, awful long time, and it was. And the reason it was was because the ship had to go southward, because there was a typhoon in the Japan and Korea area, and so the victory ship could not sail into the typhoon area. So we had to spend a few days extra going farther south and waiting until the typhoon had passed by the Korea/Japan area. Then we landed in Inchon, which was the famous port where MacArthur landed for his invasion of Korea later on. But anyway, we landed in Inchon and we were all sent to the replacement depot for infantrymen. In other words, we'd be assigned to the infantry battalion somewhere on the island of, in the country of Korea. When I was at that replacement depot, before I got my assignment, one of the sergeants came up to our group and says, ""Anybody here know how to type?"" I said, ""I know how to type."" So they said, ""Okay, you're assigned to be a clerk typist. Your MOS is now clerk typist instead of an infantryman."" I said, ""Oh, that's great.""",Life after removal and during the incarceration#Returning of Japanese American after WWII
686,"so that was September, October of '46. And so I got to Camp Stoneman in California, and got on a ship to go to Korea. Interestingly enough, the ship that we were going to sail over on was a victory ship, and the victory ship had been made in Vancouver, Washington, because that was the kind of ship that the Vancouver shipyards were making for the navy. And so I got on this victory ship, and we set sail for Korea, which was where our entire group was going to go. It took us twenty-six days to get to Korea, which sounds like an awful, awful long time, and it was. And the reason it was was because the ship had to go southward, because there was a typhoon in the Japan and Korea area, and so the victory ship could not sail into the typhoon area. So we had to spend a few days extra going farther south and waiting until the typhoon had passed by the Korea/Japan area. Then we landed in Inchon, which was the famous port where MacArthur landed for his invasion of Korea later on. But anyway, we landed in Inchon and we were all sent to the replacement depot for infantrymen. In other words, we'd be assigned to the infantry battalion somewhere on the island of, in the country of Korea. When I was at that replacement depot, before I got my assignment, one of the sergeants came up to our group and says, ""Anybody here know how to type?"" I said, ""I know how to type."" So they said, ""Okay, you're assigned to be a clerk typist. Your MOS is now clerk typist instead of an infantryman."" I said, ""Oh, that's great.""",Life after removal and during the incarceration#Returning of Japanese American after WWII
687,"they sent me to headquarters company at a place called ASCOM city, which was very close to Seoul, Korea. And so I spent my months in the army doing clerk typist work for the ASCOM city, the city where the Korean, the U.S. troops were centered in Korea. While I was there, I was at the barber shop once, and some of the Koreans saw that I was an Asian and said, ""Do you speak Japanese?"" And I said, ""Yes."" And all the Koreans knew Japanese because they had been under Japanese rule for thirty-something years. And so they said, ""Well, we want you to speak to our PX manager because we want a raise. We've been cutting hair for a long time and we haven't had a raise."" An so they asked me if I would be interpreter for them and get them a raise. I said, ""Sure, I'll be happy to."" So I met with the captain of the PX and I gave him the story, and the captain said, ""Sure, we'll give them a raise. They haven't had a raise for a long time."" So I went back to the barber shop and told them, and they were all just very, very happy. And they gave me free haircuts for all the rest of the time that I was in Korea because of that. [Laughs]",Returning of Japanese American after WWII
688,"they sent me to headquarters company at a place called ASCOM city, which was very close to Seoul, Korea. And so I spent my months in the army doing clerk typist work for the ASCOM city, the city where the Korean, the U.S. troops were centered in Korea. While I was there, I was at the barber shop once, and some of the Koreans saw that I was an Asian and said, ""Do you speak Japanese?"" And I said, ""Yes."" And all the Koreans knew Japanese because they had been under Japanese rule for thirty-something years. And so they said, ""Well, we want you to speak to our PX manager because we want a raise. We've been cutting hair for a long time and we haven't had a raise."" An so they asked me if I would be interpreter for them and get them a raise. I said, ""Sure, I'll be happy to."" So I met with the captain of the PX and I gave him the story, and the captain said, ""Sure, we'll give them a raise. They haven't had a raise for a long time."" So I went back to the barber shop and told them, and they were all just very, very happy. And they gave me free haircuts for all the rest of the time that I was in Korea because of that. [Laughs]",Returning of Japanese American after WWII
689,"And then when you came back to Portland, did you continue your schooling?",Life after removal and during the incarceration
690,"Yes. So I came back, and it was the summer of '47, and I didn't know what I was going to do, but I wanted to go back to school. My sister Minnie was working as a nurse at a surgical hospital, Matson Memorial Hospital in Portland, and she was a surgical nurse. And she says, ""Why don't you come to the hospital and see what the doctors do? Maybe you can be a doctor, because it's a very interesting profession."" I said, ""Sure, okay."" So I went with her to the hospital. They let me change to the green uniform, cap and mask, and I sat next to an anesthesiologist there, he was very kindly and showed me what he was doing. The surgeon was very kindly and told me he was putting in a replacement valve in a patient's heart. And it all was just fascinating to me because I'd never been exposed to anything like that before, so I decided right then that I wanted to go to medical school. So I went, had to take general chemistry, and I hadn't taken chemistry, which is, of course, one of the first-year courses for medicine. And so I took that at Vanport University, or Vanport College, which became Portland State University. So I spent the summer at Vanport College taking a general chemistry course. And I transferred to University of Oregon in Eugene. And I had a hard time because all the veterans had come back from the war, and there was no housing, no more housing available at the campus, so you had to find your own housing, approved housing, or not go to school. So I asked what's approved housing, they said, ""Well, you can work as a houseboy at some family, and that's approved, and you can then go to school."" So I became a houseboy at a doctor's family there in Eugene. And so I was a babysitter and vacuum cleaner work, and weeder at this doctor's house for a year while I went to school in pre-med there.",Life after removal and during the incarceration
691,"Yes. So I came back, and it was the summer of '47, and I didn't know what I was going to do, but I wanted to go back to school. My sister Minnie was working as a nurse at a surgical hospital, Matson Memorial Hospital in Portland, and she was a surgical nurse. And she says, ""Why don't you come to the hospital and see what the doctors do? Maybe you can be a doctor, because it's a very interesting profession."" I said, ""Sure, okay."" So I went with her to the hospital. They let me change to the green uniform, cap and mask, and I sat next to an anesthesiologist there, he was very kindly and showed me what he was doing. The surgeon was very kindly and told me he was putting in a replacement valve in a patient's heart. And it all was just fascinating to me because I'd never been exposed to anything like that before, so I decided right then that I wanted to go to medical school. So I went, had to take general chemistry, and I hadn't taken chemistry, which is, of course, one of the first-year courses for medicine. And so I took that at Vanport University, or Vanport College, which became Portland State University. So I spent the summer at Vanport College taking a general chemistry course. And I transferred to University of Oregon in Eugene. And I had a hard time because all the veterans had come back from the war, and there was no housing, no more housing available at the campus, so you had to find your own housing, approved housing, or not go to school. So I asked what's approved housing, they said, ""Well, you can work as a houseboy at some family, and that's approved, and you can then go to school."" So I became a houseboy at a doctor's family there in Eugene. And so I was a babysitter and vacuum cleaner work, and weeder at this doctor's house for a year while I went to school in pre-med there.",Life after removal and during the incarceration
692,"In our pre-interview you had a story about an expectation the wife had at dinnertime, and it was just kind of a cute story.",Life after removal and during the incarceration
693,Did the doctor know that you were interested in becoming a doctor?,Life after removal and during the incarceration
694,"Yes, they knew.",Life after removal and during the incarceration
695,"While you were going, in between the University of Oregon, did you stay at Vanport at any time at the family home?",Life after removal and during the incarceration
696,"I cannot remember ever staying there for any length of time. Maybe for a couple of weeks or something, but I never did stay there. For example, when the flood happened in May of '48, I was down in Eugene in my pre-med studies at the time, so I was not aware until after it had happened.",Life after removal and during the incarceration
697,"It must have been very hard for your father, because in his newspaper, he had written, they had written a story asking for help or any information. Were they ever able to find your mom?",Life after removal and during the incarceration
698,"At the time of the flood, no. There were several Japanese farmers and fishermen who, when the flood waters subsided a little bit, they, for example, they identified the unit that my mother, that my dad and mother lived in. And so we took a boat, went out to that unit, and made a thorough search of the apartment there, but we couldn't find any trace of her. Her body floated after... I think it was about three or four weeks after the flood was over, that the body was, floated and they found it.",Life after removal and during the incarceration
699,So they were able to find it?,Life after removal and during the incarceration
700,Yeah.,Life after removal and during the incarceration
701,And then you went to medical school. How did the path go there?,Life after removal and during the incarceration
702,"At the medical school, I became a member of the class of 1953, and there were two other Japanese American students in the class. So there were three of us Japanese Americans in the class of '53, and there was one Chinese fellow that was also in the class. I was able to maintain my grades there, and so I kept the scholarship for all four years. They have a medical school honoring group called Alpha Omega Alpha, which I became a member of. And so my life at the medical school was pretty easy. The only thing I didn't have is much money, so after I told Mas -- she wasn't my wife then -- she was at the University of Oregon, I told her that I had enough money to go to two years of medical school, but I didn't know how I was going to finance my last two years. ""So if you can work and save money for two years, then we could get married at the end of the second year of medical school and then you can support me my last two years."" She said, ""Okay."" So she worked hard the first two years while I was in medical school. We got married between my second and third year in medical school, so I was able to finish with her support. And now I have to support her through the rest of her life because of those two years. [Laughs]",Life after removal and during the incarceration#Returning of Japanese American after WWII
703,"And is there anything you did differently with them than you did with your, than your dad did with you?",Life after removal and during the incarceration
704,"No, I think all three boys, we tried to stress the importance of education to all of them. The first and the oldest one was not interested. He was more interested in cars and things, so he spent one year at the University of Oregon, but didn't stay. He didn't graduate. The second son also went to University of Oregon. It's funny how everybody in our family went to University of Oregon. He went there and graduated in the business school there. The third son also went to University of Oregon, he decided he liked science, so he decided to become a physician also. And so he took pre-med down there, and he got accepted to the University of Oregon medical school when he finished school in Eugene. Now he finished medical school, he finished his training in pathology at the medical school, and he's now a pathologist at Good Samaritan Hospital here.",Life after removal and during the incarceration
705,"So you've been doing community service and supporting the cultural kinds of things, and things that promote better understanding of Japanese, the Japanese American community and the medical field. You had, in our pre-interview, you had a really good story about the support of a hakujin friend that grew up with you, and when you were at the assembly center, he did something special for you?",Life after removal and during the incarceration#Returning of Japanese American after WWII
706,"I had two people come visit me at the assembly center here in Portland when I was interned there. One was a teacher, she was my English teacher, Ms. Plympton, who was very sympathetic to the whole situation. And the other was a classmate named Don Peterson. Don Peterson and I used to play basketball together, we played table tennis together, we were very close friends. When I ended up going to the assembly center, Don got my yearbook -- this was in May when we went to the assembly center. So Don got my yearbook in June, and he passed that around to our classmates. And he got a lot of signatures and comment in the yearbook for me at the same time that he got signatures for himself, and he brought that to me, to the assembly center and gave it to me. Don Peterson became quite famous, he was probably the most famous person in our class from Washington High School, because after years of working hard, he became president of the Ford Motor Company. And so a number of years later, I wrote him a letter to congratulate him, and he wrote back and said, ""Thank you very much,"" and that he certainly remembered me very well from the school days.",Life after removal and during the incarceration
707,Is there any lesson or experience that you want to pass on to your grandchildren or your great grandchildren about the war experience that you went through?,Life after removal and during the incarceration
708,"Well, only in that they've given talks, the grandchildren have given talks at their high schools, and the message I think is, ""Please don't let this kind of thing happen again."" So that's the main message. As far as they're concerned, we want them to continue their education and being as good as they can as far as the education in general, life in general.",Life after removal and during the incarceration
709,"Is there anything else, a question that I didn't ask you that you wanted to add to this interview?",Life after removal and during the incarceration
710,I don't think so.,Life after removal and during the incarceration
711,Everything covered?,Life after removal and during the incarceration
712,I don't think I have anything else specific that I wanted to mention. I think you've covered everything pretty well.,Life after removal and during the incarceration
