id,text,label
1205,"But in the case of your, your family, your parents, did they have similar type of activities? When you mentioned the FBI...",Life after removal and during the incarceration
1206,"My dad never did have any contact with the Japanese organizations, other than the grocerymen's association.",Life after removal and during the incarceration#Returning of Japanese American after WWII
1207,"So do you think, you mentioned that the FBI came by the store right after you were talking about how your parents were having a hard time collecting money owed to them on credit. Do you think that possibly some of the people that owed your parents money were the ones who were talking to the FBI?",Life after removal and during the incarceration
1208,"I think so. My, I have no proof of that, but the FBI didn't name people, they said, ""One of your customers."" This happened two or three times, so we had several visits. The FBI would come out and says, ""Oh, another one of your customers called and so we have to check out everyone, every call."" So my mother would serve them tea and cookies, and they'd chat for a few minutes, and so they'd come by. And they'd say, ""Well, your dad's clean.""",Life after removal and during the incarceration
1209,"So as this was happening, at some point, a couple months later, word got out that Japanese were gonna be removed from Seattle. So what happened to the store?",Life after removal and during the incarceration#Returning of Japanese American after WWII
1210,"Well, we, we had a, we tried to put it up for sale, and we had one customer living across the street, he was in the jewelry business, and so they, government shut down all the non-essential businesses. And so he wanted to buy the store, but he didn't have enough funds. And so my dad said, ""Okay, we'll cut down the inventory as much as possible,"" and so we had a big fire sale. And we were selling things below cost, and we had heard some complaints from the Safeway store that was a few blocks away. We said, ""So what?"" we had a thing called the Robinson-Patman law that stated that you couldn't sell things that drive out the competition.",Life after removal and during the incarceration#Returning of Japanese American after WWII
1211,"Well, we, we had a, we tried to put it up for sale, and we had one customer living across the street, he was in the jewelry business, and so they, government shut down all the non-essential businesses. And so he wanted to buy the store, but he didn't have enough funds. And so my dad said, ""Okay, we'll cut down the inventory as much as possible,"" and so we had a big fire sale. And we were selling things below cost, and we had heard some complaints from the Safeway store that was a few blocks away. We said, ""So what?"" we had a thing called the Robinson-Patman law that stated that you couldn't sell things that drive out the competition.",Government’s decision to remove ethnic Japanese#Life after removal and during the incarceration
1212,So that's interesting. So Safeway complained because they thought that you were being unfair in terms of making it hard for them. So some of their customers were going over to your store to buy things much cheaper.,Life after removal and during the incarceration
1213,"And so this other, this former jewelry store owner, at that point, did he then buy the business, the store?",Life after removal and during the incarceration
1214,"Yes, he bought the, a fellow by the name of Spring, he bought all the fixtures and the refrigerators, ice cream cabinets, scales, and all the shelving. And he bought that at a substantial discount. But before we had a sale, my aunt May worked for a family up on Capitol Hill by the name of Ringstad. He was the assistant postmaster for the Seattle, City of Seattle. And at that time, there was talk of sugar rationing, and Mrs. Ringstad asked May, ""Hey, your brother-in-law's got a grocery store. Do you think we could get some sugar from him?"" And May called, and my dad said, ""Yeah, I guess we could."" Sugar used to come in 100-pound sacks at the time. And so I remember loading that 100-pound sack in the car, taking it up, up there. And she says, ""Hey, don't bring the sugar in."" Says, ""We'll leave the garage door open, and you drive in the garage,"" we closed the garage door and I unloaded the sugar. They didn't want the neighbors to see what was going on. I thought that was kind of interesting.",Legal challenges#Life after removal and during the incarceration
1215,"Yes, he bought the, a fellow by the name of Spring, he bought all the fixtures and the refrigerators, ice cream cabinets, scales, and all the shelving. And he bought that at a substantial discount. But before we had a sale, my aunt May worked for a family up on Capitol Hill by the name of Ringstad. He was the assistant postmaster for the Seattle, City of Seattle. And at that time, there was talk of sugar rationing, and Mrs. Ringstad asked May, ""Hey, your brother-in-law's got a grocery store. Do you think we could get some sugar from him?"" And May called, and my dad said, ""Yeah, I guess we could."" Sugar used to come in 100-pound sacks at the time. And so I remember loading that 100-pound sack in the car, taking it up, up there. And she says, ""Hey, don't bring the sugar in."" Says, ""We'll leave the garage door open, and you drive in the garage,"" we closed the garage door and I unloaded the sugar. They didn't want the neighbors to see what was going on. I thought that was kind of interesting.",Legal challenges#Life after removal and during the incarceration
1216,"Yeah, that is. How about, were, did any of the customers show any acts of kindness towards you or the family during this time?",Life after removal and during the incarceration
1217,"Yeah, that is. How about, were, did any of the customers show any acts of kindness towards you or the family during this time?",Life after removal and during the incarceration
1218,"Yeah, there was one family named Walsham that took a few pieces of our furniture that we didn't dump. And they kept it for us during, for the duration. But we got rid of just about everything.",Life after removal and during the incarceration
1219,"Do you recall customers, as people knew that you had to leave, any customers just coming to say goodbye?",Life after removal and during the incarceration
1220,"Yeah, there was one customer that visited us in Puyallup, they were outside the fence and we had to visit through the fence. I remember one, one other customer that had... she was still single at the time, but this is a young girl that she had quite a bit of money on the books. And just before we left, she came back, she had gotten married to this one guy, she and her husband came and paid off the debt. I don't recall anybody else doing that.",Life after removal and during the incarceration
1221,"So you mentioned Puyallup, so eventually you and your family were moved to Puyallup, the Puyallup assembly center. What was that like for you and your family?",Life after removal and during the incarceration
1222,"Well, I guess I was pretty bitter at that time. I was a junior at the University of Washington at the time, and... it was very uncomfortable living there.",Life after removal and during the incarceration#Returning of Japanese American after WWII
1223,What were you bitter about? Think back to that time...,Life after removal and during the incarceration
1224,"The fact, the fact that I wasn't accused of anything, and I felt that the writ of habeas corpus was suspended. I couldn't believe what the government was doing to us.",Government’s decision to remove ethnic Japanese#Life after removal and during the incarceration
1225,"During this period, did you ever talk to your, to your uncle, James Sakamoto? Because during this time -- and it's a little controversial, but he was a official, high level official with the Japanese American Citizens League. And they took the stance that Japanese Americans should cooperate and go along with this.",Life after removal and during the incarceration#Returning of Japanese American after WWII
1226,"I didn't have any contact with him because I think he was in another area, and there was three different areas... four, I think it was, in Puyallup. But the first time I had further contact with him was in Minidoka.",Life after removal and during the incarceration
1227,"So you never got a chance to talk about... so let's go back to Puyallup. What type of activities, or what kind of memories do you have of Puyallup?",Life after removal and during the incarceration
1228,"Well, I remember the long lines and the, going into the mess hall. Some of, some of it was not too bad, I guess, in the evenings they used to have dances. And I was in Area D, that was the fairgrounds, and right next to it was a funhouse. I remember we used to climb up, everything was boarded up, we used to climb up on the roof and then pry open a window up there and get in there. And we'd roll around in the barrels and we had a good time. And we had a sentry outside, and when he saw the soldiers coming in, we'd get the high sign and we'd all scramble out and the soldiers would look around and wouldn't find anything. And as soon as they left, we'd go back in. [Laughs] We did all kinds of things like that. I didn't have too many friends at that time, so I hung around with a couple of Eurasian kids that were in, in Puyallup with me. My uncle Hiromu was married to a Caucasian woman, so my cousin was Eurasian, and so he hung around with a couple other Eurasian kids. And so, but eventually, they were all released before we went to, went to Minidoka.",Life after removal and during the incarceration
1229,"...half Caucasian. But according to the regulations, they would need to be also removed and incarcerated with other Japanese. Why were they released?",Life after removal and during the incarceration#Returning of Japanese American after WWII
1230,I have no idea.,Life after removal and during the incarceration
1231,So he came back to Seattle?,Life after removal and during the incarceration#Returning of Japanese American after WWII
1232,Yeah.,Life after removal and during the incarceration
1233,That's... is he still alive?,Life after removal and during the incarceration
1234,"No, he passed away several years ago. And there was another (Eurasian) family named Sugiura, they had quite a number of kids. The elder kids were released, but the younger kids stayed with the parents and they went to Minidoka.",Life after removal and during the incarceration
1235,"...who were half Japanese, half Caucasians, how did the Japanese and Japanese Americans accept them? Or what kind of relations did they have with these Eurasian...",Life after removal and during the incarceration#Returning of Japanese American after WWII
1236,"They got along okay, I guess, but I, they went to the dances and things like that, so I didn't recall any animosity between the two groups.",Life after removal and during the incarceration
1237,"Okay, so let's go from Puyallup. After Puyallup you then went to Minidoka, Idaho. So describe Minidoka for me. And what time of year did you guys go to Minidoka?",Life after removal and during the incarceration
1238,It was August. I still remember that trip --,Life after removal and during the incarceration
1239,"And did you know where you were going at this point, when you were in the, when you got on the train?",Life after removal and during the incarceration
1240,"Yeah, I knew we were going to Minidoka, because they had recruited advance crew, a bunch of 'em went out to set up the, set up the camp.",Life after removal and during the incarceration
1241,"Now, did you ever talk to your parents about what was going on and how they felt about first Puyallup and then going to Minidoka?",Life after removal and during the incarceration
1242,"No. They kind of accepted what was, what their, they figured they didn't have any control over what was going on, so they accepted what was going on.",Life after removal and during the incarceration
1243,And what were you thinking while you were going into all this?,Life after removal and during the incarceration
1244,"I was just trying to keep the dust away, and trying to get settled down. We had had our luggage, I still remember our luggage was in a big heap and we had to look around. Several hundred pieces of luggage were out there in pile on the ground where we had to scramble to find our luggage.",Life after removal and during the incarceration
1245,"So once you got moved in, many people were assigned or got jobs inside the camp. Did you have a job?",Life after removal and during the incarceration
1246,"Let's see. Not initially. They asked for... I don't recall exactly what period that was, but the farmers came in the camp looking for workers to help with the harvest. And I, my uncle asked me to join him to work in the, harvesting the sugar beets.",Life after removal and during the incarceration
1247,And which uncle was this?,Life after removal and during the incarceration
1248,"Hiromu, the oldest. I really wasn't particularly interested in going out with a older, older person, but I wanted to be with my younger, younger group. But anyway, I agreed to go with him. He had another friend by the name of Ken Sakura, who was a bachelor, and my uncle assured me that he's got all the pots and pans and things necessary for setting up housekeeping, and so I went along. I went up to the town of Aberdeen, Idaho, and worked with a, for a farmer. That was kind of interesting experience. I never knew what a sugar beet was, and when they came into camp, the farmers brought in a knife, sugar beet knife, and says, ""Here's what you do."" He says it has a hook on the end, you pick up the beet and hold it one hand and cut the top off, throw it down on the ground. I thought, ""That's kind of simple, anybody can do that."" But I never knew how difficult it would be. You'd be bent over all day long, hacking the, hacking the top off. And then the truck would come by and you'd bend over, pick it up, throw it in the truck, and pretty soon the truck would be filled, and we were on, people on both sides of the truck throwing stuff up. They'd throw it up and pretty soon it'd come over the top, a big ten-pound sugar beet would come crashing down on your head. [Laughs]",Life after removal and during the incarceration#Returning of Japanese American after WWII
1249,So did you say that? Did you tell this guy that?,Life after removal and during the incarceration
1250,Yeah.,Life after removal and during the incarceration
1251,"And did you represent the other crews? Were they with you, or was it by yourself?",Life after removal and during the incarceration
1252,"No, I didn't know any of the others at that time. I think were one of the first ones there. And so the farmer went back and told his grocer that he was doing business with, says, ""Hey, you give these guys groceries,"" and he says, ""if they can't pay for it, I'll pay for it myself."" And so this one grocer says, ""Okay,"" and we got groceries from him. And so there was a butcher shop that wouldn't sell us anything, and there was a barber in town that had a sign, ""No Japs,"" in the window. One Saturday evening after work, we cleaned up and we, there was a movie house that opened once a week on Saturday nights. So we thought we'd go in and see a movie. And we're standing in line waiting for the movie house to open up, sheriff came by and says, ""I want you boys back, back on the farm. I don't want you in town."" And we says, ""What for?"" He said, ""I don't want any trouble."" I said, ""We're not causing any trouble,"" and he says, ""Well, there might be."" I says, ""Well, if that's going to be trouble, we're not causing it."" And so anyway, he chased us out of town. And so we went back and told the field manager, says, ""This is, if this is the way you guys are going to treat us, you go pick your, harvest your own crop."" And so all the farmers got together and they went to the sheriff and they says, I says, ""These guys are helping us."" And the sheriff was an elected position, so he knew which side the bread was buttered on, so he backed off. And so we were able to go to the movies after that.",Life after removal and during the incarceration
1253,"No, I didn't know any of the others at that time. I think were one of the first ones there. And so the farmer went back and told his grocer that he was doing business with, says, ""Hey, you give these guys groceries,"" and he says, ""if they can't pay for it, I'll pay for it myself."" And so this one grocer says, ""Okay,"" and we got groceries from him. And so there was a butcher shop that wouldn't sell us anything, and there was a barber in town that had a sign, ""No Japs,"" in the window. One Saturday evening after work, we cleaned up and we, there was a movie house that opened once a week on Saturday nights. So we thought we'd go in and see a movie. And we're standing in line waiting for the movie house to open up, sheriff came by and says, ""I want you boys back, back on the farm. I don't want you in town."" And we says, ""What for?"" He said, ""I don't want any trouble."" I said, ""We're not causing any trouble,"" and he says, ""Well, there might be."" I says, ""Well, if that's going to be trouble, we're not causing it."" And so anyway, he chased us out of town. And so we went back and told the field manager, says, ""This is, if this is the way you guys are going to treat us, you go pick your, harvest your own crop."" And so all the farmers got together and they went to the sheriff and they says, I says, ""These guys are helping us."" And the sheriff was an elected position, so he knew which side the bread was buttered on, so he backed off. And so we were able to go to the movies after that.",Life after removal and during the incarceration
1254,How about the barber shop? Did he ever cut...,Life after removal and during the incarceration
1255,How about the barber shop? Did he ever cut...,Life after removal and during the incarceration
1256,"Never did. We weren't too concerned about getting a haircut in those days, 'cause it was only a short time, three, four weeks.",Life after removal and during the incarceration
1257,"So this was what, like September, October, kind of?",Life after removal and during the incarceration
1258,"Yeah, I remember when the weather started getting cold. It got so cold I thought my feet were gonna freeze. And the farmer took us up to Blackfoot, we were able to get those heavy felt shoes, and that helped a little bit.",Life after removal and during the incarceration
1259,"And if the Japanese and Japanese Americans weren't there to harvest the crops, what would have happened? I mean, who would have, why were they in such a shortage of workers?",Life after removal and during the incarceration#Returning of Japanese American after WWII
1260,"Nobody would help, there was a shortage of workers. Mexicans, the first year there, the first couple of years I think there were Mexicans that were working up there, but I didn't see anybody up there. Down in the following year, I was down in Burley picking potatoes. And I still remember one field that they were working in, the farmers kept Japanese and Mexicans separate, but I could hear, hear the Mexicans chanting, ""Seis centavos, seis centavos,"" that's ""six cents."" And what they were paying, getting six cents for every half sack of potatoes. Soon as they filled up a half a sack, they'd pick it up and set it aside and they'd say, ""Seis centavos."" I could hear that chanting all afternoon.",Life after removal and during the incarceration#Returning of Japanese American after WWII
1261,And how would that compare to what you were being paid?,Life after removal and during the incarceration
1262,"Oh, we were being paid the same. About being paid the same, one fall I was down in, down in Utah picking tomatoes. The farmers had come into town and recruited a bunch of us to go down. We were down in Tremonton, we were, the FSA camp was in Preston, Idaho, and we were trucked down a few miles. We had signed a contract to pick tomatoes for eight dollars a ton, and also we were supposed to be paid prevailing wages. So we were down there picking tomatoes, and we found out that the Cash Valley Farmers Association was short of help and they had, they were paying some of the local kids ten dollars a ton. And we got wind of that, and so says, ""Hey, we want the same pay that you guys are giving the local boys here."" And the farmer says, ""Oh, you guys signed a contract for eight dollars a ton."" And I says, ""Yeah, but we're supposed to be getting prevailing wages."" He says, ""That is the prevailing wage, eight dollars contract."" So they're playing games with us. They didn't realize that we weren't a bunch of idiots, uneducated Mexicans. Anyway, we said, ""Okay, you guys want to play games?"" I was a ringleader and in our group we had about eight in our crew. And one day we went out, farmers took us out to the field, we sat down and picked about two boxes of tomatoes, sat down and ate our lunch. The farmers came by and says, ""Hey, how come you guys aren't working?"" Says, ""We're working."" We says, ""We picked a few tomatoes."" And the farmers insisted, ""You guys signed the contract to pick for eight dollars a ton."" I says, ""Yeah, but the contract didn't say how many tomatoes we had to pick."" And that stalemate went on for, oh, about a week. And what they were doing was we were picking tomatoes that were green, and we're shipping them back to New York. And they were, tomatoes were mature, but they weren't turning color yet. But by the time it took the tomatoes to get to New York, they were starting to get ripe. And so here they're starting to get ripe in the field and the farmers were getting frantic. And we were just sitting there, and they finally says, ""Okay, we'll give you ten dollars a ton, but we're gonna hold back the two dollars until the end of the season."" I says, ""Okay, that sounds fair enough."" And so we went and picked tomatoes until the end of the season. One day we got a deep freeze, and everything turned black. They came back and said, ""Okay, get your stuff together, we're going to take you back to camp."" I said, ""Yeah, but how about our two dollars a ton?"" I didn't know how many tons we'd picked. Anyway, they said, ""Okay, we'll send you the money, 'cause we haven't figured out how much we owe you guys."" I said okay, so I went back to camp. Thanksgiving rolled by, no money, Christmas rolled by and no money. So I went down to the project director's office and contacted their lawyer, and I says, ""Hey, these guys are holding back money, and they agreed to pay us money."" And so he got busy and contacted the association. So after a few weeks, we finally got our money. But I don't know whether, you know, the money was correct or not, but at least we got the money.",Legal challenges#Life after removal and during the incarceration
1263,"Oh, we were being paid the same. About being paid the same, one fall I was down in, down in Utah picking tomatoes. The farmers had come into town and recruited a bunch of us to go down. We were down in Tremonton, we were, the FSA camp was in Preston, Idaho, and we were trucked down a few miles. We had signed a contract to pick tomatoes for eight dollars a ton, and also we were supposed to be paid prevailing wages. So we were down there picking tomatoes, and we found out that the Cash Valley Farmers Association was short of help and they had, they were paying some of the local kids ten dollars a ton. And we got wind of that, and so says, ""Hey, we want the same pay that you guys are giving the local boys here."" And the farmer says, ""Oh, you guys signed a contract for eight dollars a ton."" And I says, ""Yeah, but we're supposed to be getting prevailing wages."" He says, ""That is the prevailing wage, eight dollars contract."" So they're playing games with us. They didn't realize that we weren't a bunch of idiots, uneducated Mexicans. Anyway, we said, ""Okay, you guys want to play games?"" I was a ringleader and in our group we had about eight in our crew. And one day we went out, farmers took us out to the field, we sat down and picked about two boxes of tomatoes, sat down and ate our lunch. The farmers came by and says, ""Hey, how come you guys aren't working?"" Says, ""We're working."" We says, ""We picked a few tomatoes."" And the farmers insisted, ""You guys signed the contract to pick for eight dollars a ton."" I says, ""Yeah, but the contract didn't say how many tomatoes we had to pick."" And that stalemate went on for, oh, about a week. And what they were doing was we were picking tomatoes that were green, and we're shipping them back to New York. And they were, tomatoes were mature, but they weren't turning color yet. But by the time it took the tomatoes to get to New York, they were starting to get ripe. And so here they're starting to get ripe in the field and the farmers were getting frantic. And we were just sitting there, and they finally says, ""Okay, we'll give you ten dollars a ton, but we're gonna hold back the two dollars until the end of the season."" I says, ""Okay, that sounds fair enough."" And so we went and picked tomatoes until the end of the season. One day we got a deep freeze, and everything turned black. They came back and said, ""Okay, get your stuff together, we're going to take you back to camp."" I said, ""Yeah, but how about our two dollars a ton?"" I didn't know how many tons we'd picked. Anyway, they said, ""Okay, we'll send you the money, 'cause we haven't figured out how much we owe you guys."" I said okay, so I went back to camp. Thanksgiving rolled by, no money, Christmas rolled by and no money. So I went down to the project director's office and contacted their lawyer, and I says, ""Hey, these guys are holding back money, and they agreed to pay us money."" And so he got busy and contacted the association. So after a few weeks, we finally got our money. But I don't know whether, you know, the money was correct or not, but at least we got the money.",Legal challenges#Life after removal and during the incarceration
1264,"That's a good story. So you were, you were kind of this labor organizer back then, and engineered a work slowdown until you guys got this.",Life after removal and during the incarceration
1265,And what were the weather conditions during this time?,Life after removal and during the incarceration
1266,"Oh, it was cold, it was freezing, but the snow had let up. And the next morning, they let the high school out, and these kids formed a long, mile-long line with, I still remember they had these poles with flags on so they could see each other, and they combed the desert, they were sweeping the desert back and forth. And my, after the third day, they found my dad. The project director Stafford had a, he had a private pilot's license, and he had a plane, and he flew up hour after hour. He had taken up a Caucasian observer with him, and they'd fly until they ran out of gas, and he'd come back, and he'd pick up another different observer, and he flew I don't know how many sorties back and forth. My understanding was that he was the guy that spotted my dad. But according to one of the newspaper articles, somebody else claimed that he was the one that found him.",Life after removal and during the incarceration
1267,"And how large an area was the search, were they searching?",Life after removal and during the incarceration
1268,"Oh, it was several miles.",Life after removal and during the incarceration
1269,So several square miles in terms of area?,Life after removal and during the incarceration
1270,Yeah. But they found him a couple of miles away from camp.,Life after removal and during the incarceration
1271,And sort of describe those three days in terms of your family and what was happening?,Life after removal and during the incarceration
1272,"Well, I was riding a truck most of the time. There was a bunch scouring the desert. Daytimes were nice and clear, cold, crisp. But by the third, third day I was thoroughly exhausted. I could hardly stay awake, 'cause I had been going all night and day out there.",Life after removal and during the incarceration
1273,"So tell me a little bit more about just the support or the camp in terms of, you mentioned the high school going out there and looking. I mean, how many people were looking for your father at this time?",Life after removal and during the incarceration
1274,"Oh, I don't know how many, but when I saw the number of flags, that stretched for, for a mile. They were separated by 20, 30 feet apart.",Life after removal and during the incarceration
1275,"And so when they did that, did they just miss your father in that first sweep, or were they looking in a, I'm sorry, a different place?",Life after removal and during the incarceration
1276,"Well, they were probably looking for a different place. One of the interesting things about Stafford, he was a pretty dedicated help. And I remember the first, the early, when we first got there, my uncle Tom, he was one of the first draftees in 1940, and he came, on his furlough, he came to camp because nobody's left in Seattle, so he came to see his mother. And they had a ruling that no military personnel was supposed to be inside the camp. You could understand why, some, some disgruntled Japanese would jump him, there could be quite a problem, and so they had the ruling that no military personnel would be in, permitted in the camp. So he came and the guards saw that he was, he was a sergeant in the army, and they wouldn't let him in. And it was, we visited for a couple hours, and then our, a friend of ours, a girl by the name of Yasuko Koyama used to be Stafford's secretary. She was the only Japanese civilian that was working inside the camp, she was a civil service employee, and she was Stafford's secretary. So Stafford said okay, he told Yasuko, ""Take my Cadillac and take the family outside. I can give permits for, for the residents to go outside."" So that's what we did, and we had a nice picnic lunch the following day when we got the permit. And we went out to Hazelton and visited with my uncle, the whole family went out, and we did that for a couple of days. Finally, he decided to go back, go down to (Caldwell) to see his brother George. But I thought that was pretty nice of Stafford.",Life after removal and during the incarceration#Returning of Japanese American after WWII
1277,"Okay, so we're now going into our third hour of the interview with Art Abe. And Art, I wanted to go back, we had talked about that tragic event where your father got lost looking for greasewood in the desert, and after three days, they found his body, and so he had, he had died from, I imagine, exposure out in the cold. After they found the body, can you, can you tell me the series of events that happened afterwards in terms of what happened next?",Life after removal and during the incarceration
1278,"We had a funeral for him, a tremendous amount of people came to the funeral. I still remember that. And rather than being, than being buried in a desert out there, we decided to cremate his body, and so we took him down to Salt Lake City and had him cremated. And then about a couple of months after that, the army came and started recruiting for the 442.",Life after removal and during the incarceration#Returning of Japanese American after WWII
1279,"Before we go there, I'm just... what was, what was the impact on your family, like your mother? Because this was just like this sudden death. I mean, he was healthy, a prominent person, and for him to be taken away so suddenly must have been quite a shock.",Life after removal and during the incarceration
1280,"Yeah. But my mother held up pretty, pretty well. My sister, both sisters did quite well, too.",Life after removal and during the incarceration
1281,How about the impact on you? Like do you recall how it was for you?,Life after removal and during the incarceration
1282,"Shortly afterwards, you know, they had, they had the turmoil about the questionnaire, ""loyalty questionnaire,"" and they had a lot of meetings and things going on. And that was, I guess that was during that period of time. But December 7th, nothing happened. They, people were expecting to get a lot of turmoil at that time, but in Minidoka, nothing happened. Because they are, it was the aftermath of my dad passing away and the funeral. Then shortly afterwards, they started recruiting, and lot of the fellows that were searching for my dad were volunteering. So I decided... it was a tough decision for me because I felt that I should look after my mother. But I finally decided to volunteer.",Life after removal and during the incarceration#Returning of Japanese American after WWII
1283,"What was the reaction of your, your mother when you decided to volunteer?",Life after removal and during the incarceration
1284,"Well, I don't think that was a problem with my mother, 'cause her brother was already in the army. Hiromu had volunteered for the army during World War I, but the war ended before he actually did any service. And he was married to a Caucasian woman, so later on, he had this girlfriend at the time.",Life after removal and during the incarceration
1285,So you decided to volunteer and then what happened next?,Life after removal and during the incarceration
1286,"Well, I went down for my physical and I didn't pass the physical for front line duty because of my eyesight. And so they put me in a class they called ""limited service,"" but since no other branch of service was taking Japanese Americans, I was held in limbo. And so I spent another year in camp, going out to work in the harvest. And then when they lifted the restriction on keeping us in, they said we could go wherever we wanted to for outside employment, I decided to go out to New York City. We weren't able to go back, back to the coast, so I thought the best opportunity was go to back east.",Life after removal and during the incarceration#Returning of Japanese American after WWII
1287,"And what timeframe was this? What, when was this?",Life after removal and during the incarceration
1288,This was early 1944.,Life after removal and during the incarceration
1289,"Okay, so you go to New York City, and then what happened?",Life after removal and during the incarceration
1290,Pardon?,Life after removal and during the incarceration
1291,Pardon?,Life after removal and during the incarceration
1292,And so what did you do in New York City?,Life after removal and during the incarceration#Returning of Japanese American after WWII
1293,And so what did you do in New York City?,Life after removal and during the incarceration#Returning of Japanese American after WWII
1294,"Oh, they give us twenty-five, transportation and twenty-five dollars, but the twenty-five dollars was given to us when we arrived in New York. I tried to get a job in the field of marketing, but civil service, or I mean the federal government, U.S. Employment Agency had pretty much control of where you went to work. The defense industry had primary priority on workers, and when I went down to check with the, with the employment office, U.S. Employment Office, they shunted me into the Veterans Administration to take care of national service life insurance, which was, I felt was okay, that was providing service to the guys in service.",Government’s decision to remove ethnic Japanese#Life after removal and during the incarceration
1295,So this would be a civil service?,Life after removal and during the incarceration
1296,"Civil service job, yeah. So I worked there for, until, when the war in Europe ended. They opened up the other branches of service, other than the 442 and the MIS, I guess, to Japanese Americans, so I got drafted. And I got assigned to the signal corps, which was not part of the 442. And I spent most of my time up in Fort Monmouth, New Jersey, in a signal corps school until I got discharged.",Life after removal and during the incarceration#Returning of Japanese American after WWII
1297,"And so, so the people that you would process were those that were, like, killed in action and things like that during the war?",Life after removal and during the incarceration
1298,Yes.,Life after removal and during the incarceration
1299,"So I'm curious, did you ever come across any Japanese American?",Life after removal and during the incarceration#Returning of Japanese American after WWII
1300,"Oh, yes. I was assigned to... each clerk had an assignment for ten thousand policies, and I happened to be, get assigned to a batch that contained the, all these 442 soldiers. And it used to bother me to see those death notices come through, I'd have to pull those policies and send them to the claim adjusters.",Legal challenges#Life after removal and during the incarceration
1301,"So you would see the, the impact of how many Japanese Americans were being killed in the 442, 'cause you had to pull those policies. And then you went, I'm sorry, to the signal corps, so I just wanted to follow on, then you're, and then you're done with that. So what did you do after your military service?",Legal challenges#Life after removal and during the incarceration#Returning of Japanese American after WWII
1302,I went back to the University of Washington and finished up in the School of Business.,Life after removal and during the incarceration#Returning of Japanese American after WWII
1303,And what year did you graduate from UW?,Life after removal and during the incarceration#Returning of Japanese American after WWII
1304,1948.,Life after removal and during the incarceration
1305,"Okay, so now you're a veteran, you're a college graduate, what did you do next?",Life after removal and during the incarceration
1306,"Couldn't get a job, nobody would hire me.",Life after removal and during the incarceration
1307,"So explain this to me. Now this is after the war, and you're a veteran and a college graduate, and still you had difficulties getting a job?",Life after removal and during the incarceration
1308,"Yes, I was majoring in marketing, and I tried to get a job with big department stores like the Bon Marche, Frederick & Nelson, and Sears Roebuck. And I remember one day going to the employment office at Sears and they wouldn't give me a form, application form and I sat down there about three days. I finally got tired of waiting, and I had mentioned to my brother-in-law, Ted Nishimura, that, the problem I was having. And he says, ""Oh,"" says, ""I know Doc Shinbo, he's a friend of, friend of the manager at Sears Roebuck."" And so he talked to Doc Shinbo and says, ""Oh, tell him to go down to his office and don't talk to the personnel people."" So I went down there and says, told the secretary I'm looking for a job. So she was very pleasant and says, ""Oh, he's busy right now. Can you wait fifteen minutes?"" And I said, ""I can, I can wait hours. I can wait days."" Says, ""I've been sitting in that unemployment office, you know, for a couple of days."" And she said, ""Oh, that's too bad."" She started asking me various questions and she says, ""Have you had any experience on a yacht?"" I thought that was kind of a peculiar question to ask, and I said, ""Yeah, I've worked on a yacht before."" She said, ""Who did you work for?"" and I says, ""I worked for the Griffith family on the Sujiya."" And she says, ""Oh, yes, we're familiar, we're friends of the Griffiths."" And I remember at the Seattle Yacht Club when I was working there, that I used to see this fifty-some foot yacht parked about a couple of slips away, and it was, belonged to Stanley Donnoll, who was the manager of Sears Roebuck. And she says, ""Oh, I think Mr. Donnoll will be pleased to see you."" So we got to the dock and then I told her, you know, my background, and says, ""I'm trying to get a job in the store."" ""Oh, you're not looking for a job on Mr. Donnoll's yacht?"" I said, ""No, that's the last job I want."" [Laughs] And she said, ""Oh, Mr. Donnoll doesn't hire, do any hiring for the store."" She said, ""You gotta go through personnel,"" and so she ushered me out the door.",Life after removal and during the incarceration#Returning of Japanese American after WWII
